ID	ParentID	SchemaID	Name	LongName	Description
1149	1144	2	Six-Hz-spike-slow-wave	Uncertain-significant-pattern/Six-Hz-spike-slow-wave	Spike and slow wave complexes at 4-7Hz, but mostly at 6 Hz occurring generally in brief bursts bilaterally and synchronously, symmetrically or asymmetrically, and either confined to or of larger amplitude over the posterior or anterior regions of the head. The spike has a strong positive component. Amplitude varies but is generally smaller than that of spike-and slow-wave complexes repeating at slower rates. Comment: this pattern should be distinguished from epileptiform discharges. Synonym: wave and spike phantom.
1150	1144	2	Rudimentary-spike-wave-complex	Uncertain-significant-pattern/Rudimentary-spike-wave-complex	Synonym: Pseudo petit mal discharge. Paroxysmal discharge that consists of generalized or nearly generalized high voltage 3 to 4/sec waves with poorly developed spike in the positive trough between the slow waves, occurring in drowsiness only. It is found only in infancy and early childhood when marked hypnagogic rhythmical theta activity is paramount in the drowsy state.
1151	1144	2	Slow-fused-transient	Uncertain-significant-pattern/Slow-fused-transient	A posterior slow-wave preceded by a sharp-contoured potential that blends together with the ensuing slow wave, in children.
1152	1144	2	Needle-like-occipital-spikes-blind	Uncertain-significant-pattern/Needle-like-occipital-spikes-blind	Spike discharges of a particularly fast and needle-like character develop over the occipital region in most congenitally blind children. Completely disappear during childhood or adolescence.
1153	1144	2	Subclinical-rhythmic-EEG-discharge-adults	Uncertain-significant-pattern/Subclinical-rhythmic-EEG-discharge-adults	Subclinical rhythmic EEG discharge of adults (SERDA). A rhythmic pattern seen in the adult age group, mainly in the waking state or drowsiness. It consists of a mixture of frequencies, often predominant in the theta range. The onset may be fairly abrupt with widespread sharp rhythmical theta and occasionally with delta activity. As to the spatial distribution, a maximum of this discharge is usually found over the centroparietal region and especially over the vertex. It may resemble a seizure discharge but is not accompanied by any clinical signs or symptoms.
1154	1144	2	Rhythmic-temporal-theta-burst-drowsiness	Uncertain-significant-pattern/Rhythmic-temporal-theta-burst-drowsiness	Rhythmic temporal theta burst of drowsiness (RTTD). Characteristic burst of 4-7 Hz waves frequently notched by faster waves, occurring over the temporal regions of the head during drowsiness. Synonym: psychomotor variant pattern. Comment: this is a pattern of drowsiness that is of no clinical significance.
1155	1144	2	Temporal-slowing-elderly	Uncertain-significant-pattern/Temporal-slowing-elderly	Focal theta and/or delta activity over the temporal regions, especially the left, in persons over the age of 60. Amplitudes are low/similar to the background activity. Comment: focal temporal theta was found in 20 percent of people between the ages of 40-59 years, and 40 percent of people between 60 and 79 years. One third of people older than 60 years had focal temporal delta activity.
1156	1144	2	Breach-rhythm	Uncertain-significant-pattern/Breach-rhythm	Rhythmical activity recorded over cranial bone defects. Usually it is in the 6 to 11/sec range, does not respond to movements.
1157	1144	2	Other-uncertain-significant-pattern	Uncertain-significant-pattern/Other-uncertain-significant-pattern	No description available
1158	\N	2	Artifact	Artifact	When relevant for the clinical interpretation, artifacts can be scored by specifying the type and the location.
1159	1158	2	Biological-artifact	Artifact/Biological-artifact	No description available
1160	1159	2	Eye-blink-artifact	Artifact/Biological-artifact/Eye-blink-artifact	Example for EEG: Fp1/Fp2 become electropositive with eye closure because the cornea is positively charged causing a negative deflection in Fp1/Fp2. If the eye blink is unilateral, consider prosthetic eye. If it is in F8 rather than Fp2 then the electrodes are plugged in wrong.
1161	1159	2	Eye-movement-horizontal-artifact	Artifact/Biological-artifact/Eye-movement-horizontal-artifact	Example for EEG: There is an upward deflection in the Fp2-F8 derivation, when the eyes move to the right side. In this case F8 becomes more positive and therefore. When the eyes move to the left, F7 becomes more positive and there is an upward deflection in the Fp1-F7 derivation.
1162	1159	2	Eye-movement-vertical-artifact	Artifact/Biological-artifact/Eye-movement-vertical-artifact	Example for EEG: The EEG shows positive potentials (50-100 micro V) with bi-frontal distribution, maximum at Fp1 and Fp2, when the eyeball rotated upward. The downward rotation of the eyeball was associated with the negative deflection. The time course of the deflections was similar to the time course of the eyeball movement.
1163	1159	2	Slow-eye-movement-artifact	Artifact/Biological-artifact/Slow-eye-movement-artifact	Slow, rolling eye-movements, seen during drowsiness.
1164	1159	2	Nystagmus-artifact	Artifact/Biological-artifact/Nystagmus-artifact	No description available
1165	1159	2	Chewing-artifact	Artifact/Biological-artifact/Chewing-artifact	No description available
1166	1159	2	Sucking-artifact	Artifact/Biological-artifact/Sucking-artifact	No description available
1167	1159	2	Glossokinetic-artifact	Artifact/Biological-artifact/Glossokinetic-artifact	The tongue functions as a dipole, with the tip negative with respect to the base. The artifact produced by the tongue has a broad potential field that drops from frontal to occipital areas, although it is less steep than that produced by eye movement artifacts. The amplitude of the potentials is greater inferiorly than in parasagittal regions; the frequency is variable but usually in the delta range. Chewing and sucking can produce similar artifacts.
1168	1159	2	Rocking-patting-artifact	Artifact/Biological-artifact/Rocking-patting-artifact	Quasi-rhythmical artifacts in recordings from infants caused by rocking/patting.
1169	1159	2	Movement-artifact	Artifact/Biological-artifact/Movement-artifact	Example for EEG: Large amplitude artifact, with irregular morphology (usually resembling a slow-wave or a wave with complex morphology) seen in one or several channels, due to movement. If the causing movement is repetitive, the artifact might resemble a rhythmic EEG activity.
1170	1159	2	Respiration-artifact	Artifact/Biological-artifact/Respiration-artifact	Respiration can produce 2 kinds of artifacts. One type is in the form of slow and rhythmic activity, synchronous with the body movements of respiration and mechanically affecting the impedance of (usually) one electrode. The other type can be slow or sharp waves that occur synchronously with inhalation or exhalation and involve those electrodes on which the patient is lying.
1171	1159	2	Pulse-artifact	Artifact/Biological-artifact/Pulse-artifact	Example for EEG: Occurs when an EEG electrode is placed over a pulsating vessel. The pulsation can cause slow waves that may simulate EEG activity. A direct relationship exists between ECG and the pulse waves (200-300 millisecond delay after ECG equals QRS complex).
1172	1159	2	ECG-artifact	Artifact/Biological-artifact/ECG-artifact	Example for EEG: Far-field potential generated in the heart. The voltage and apparent surface of the artifact vary from derivation to derivation and, consequently, from montage to montage. The artifact is observed best in referential montages using earlobe electrodes A1 and A2. ECG artifact is recognized easily by its rhythmicity/regularity and coincidence with the ECG tracing.
1173	1159	2	Sweat-artifact	Artifact/Biological-artifact/Sweat-artifact	Is a low amplitude undulating waveform that is usually greater than 2 seconds and may appear to be an unstable baseline.
1174	1159	2	EMG-artifact	Artifact/Biological-artifact/EMG-artifact	Myogenic potentials are the most common artifacts. Frontalis and temporalis muscles (ex..: clenching of jaw muscles) are common causes. Generally, the potentials generated in the muscles are of shorter duration than those generated in the brain. The frequency components are usually beyond 30-50 Hz, and the bursts are arrhythmic.
1175	1158	2	Non-biological-artifact	Artifact/Non-biological-artifact	No description available
1176	1175	2	Power-supply-artifact	Artifact/Non-biological-artifact/Power-supply-artifact	50-60 Hz artifact. Monomorphic waveform due to 50 or 60 Hz A/C power supply.
1177	1175	2	Induction-artifact	Artifact/Non-biological-artifact/Induction-artifact	Artifacts (usually of high frequency) induced by nearby equipment (like in the intensive care unit).
1178	1175	2	Dialysis-artifact	Artifact/Non-biological-artifact/Dialysis-artifact	No description available
1179	1175	2	Artificial-ventilation-artifact	Artifact/Non-biological-artifact/Artificial-ventilation-artifact	No description available
1180	1175	2	Electrode-pops-artifact	Artifact/Non-biological-artifact/Electrode-pops-artifact	Are brief discharges with a very steep upslope and shallow fall that occur in all leads which include that electrode.
1181	1175	2	Salt-bridge-artifact	Artifact/Non-biological-artifact/Salt-bridge-artifact	Typically occurs in 1 channel which may appear isoelectric. Only seen in bipolar montage.
1182	1158	2	Other-artifact	Artifact/Other-artifact	No description available
1183	\N	2	Polygraphic-channel-finding	Polygraphic-channel-finding	Changes observed in polygraphic channels can be scored: EOG, Respiration, ECG, EMG, other polygraphic channel (+ free text), and their significance logged (normal, abnormal, no definite abnormality).
1184	1183	2	EOG-channel-finding	Polygraphic-channel-finding/EOG-channel-finding	ElectroOculoGraphy.
1185	1183	2	Respiration-channel-finding	Polygraphic-channel-finding/Respiration-channel-finding	No description available
1186	1185	2	Respiration-oxygen-saturation	Polygraphic-channel-finding/Respiration-channel-finding/Respiration-oxygen-saturation	No description available
1187	1185	2	Respiration-feature	Polygraphic-channel-finding/Respiration-channel-finding/Respiration-feature	No description available
1188	1187	2	Apnoe-respiration	Polygraphic-channel-finding/Respiration-channel-finding/Respiration-feature/Apnoe-respiration	Add duration (range in seconds) and comments in free text.
