PhysiologicalElectrodeID	PhysiologicalElectrodeTypeID	PhysiologicalElectrodeMaterialID	Name	Point3DID	Impedance	FilePath
979	1	1	C19	83	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
980	1	1	C20	84	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
981	1	1	C21	85	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
982	1	1	C22	86	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
983	1	1	C23	87	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
984	1	1	C24	88	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
985	1	1	C25	89	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
986	1	1	C26	90	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
987	1	1	C27	91	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
988	1	1	C28	92	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
989	1	1	C29	93	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
990	1	1	C30	94	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
991	1	1	C31	95	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
992	1	1	C32	96	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
993	1	1	D1	97	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
994	1	1	D2	98	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
995	1	1	D3	99	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
996	1	1	D4	100	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
997	1	1	D5	101	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
998	1	1	D6	102	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
999	1	1	D7	103	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1000	1	1	D8	104	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1001	1	1	D9	105	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1002	1	1	D10	106	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1003	1	1	D11	107	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1004	1	1	D12	108	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1005	1	1	D13	109	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1006	1	1	D14	110	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1007	1	1	D15	111	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1008	1	1	D16	112	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1009	1	1	D17	113	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1010	1	1	D18	114	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1011	1	1	D19	115	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1012	1	1	D20	116	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1013	1	1	D21	117	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1014	1	1	D22	118	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1015	1	1	D23	119	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1016	1	1	D24	120	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1017	1	1	D25	121	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1018	1	1	D26	122	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1019	1	1	D27	123	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1020	1	1	D28	124	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1021	1	1	D29	125	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1022	1	1	D30	126	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1023	1	1	D31	127	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1024	1	1	D32	128	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_electrodes.tsv
1025	1	1	A1	1	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1026	1	1	A2	2	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1027	1	1	A3	3	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1028	1	1	A4	4	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1029	1	1	A5	5	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1030	1	1	A6	6	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1031	1	1	A7	7	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1032	1	1	A8	8	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1033	1	1	A9	9	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1034	1	1	A10	10	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1035	1	1	A11	11	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1036	1	1	A12	12	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1037	1	1	A13	13	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1038	1	1	A14	14	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1039	1	1	A15	15	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1040	1	1	A16	16	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1041	1	1	A17	17	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1042	1	1	A18	18	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1043	1	1	A19	19	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1044	1	1	A20	20	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1045	1	1	A21	21	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1046	1	1	A22	22	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1047	1	1	A23	23	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1048	1	1	A24	24	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1049	1	1	A25	25	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1050	1	1	A26	26	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1051	1	1	A27	27	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1052	1	1	A28	28	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1053	1	1	A29	29	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1054	1	1	A30	30	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1055	1	1	A31	31	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1056	1	1	A32	32	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1057	1	1	B1	33	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1058	1	1	B2	34	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1059	1	1	B3	35	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1060	1	1	B4	36	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1061	1	1	B5	37	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1062	1	1	B6	38	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1063	1	1	B7	39	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1064	1	1	B8	40	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1065	1	1	B9	41	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1066	1	1	B10	42	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1067	1	1	B11	43	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1068	1	1	B12	44	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1069	1	1	B13	45	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1070	1	1	B14	46	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1071	1	1	B15	47	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1072	1	1	B16	48	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1073	1	1	B17	49	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1074	1	1	B18	50	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1075	1	1	B19	51	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1076	1	1	B20	52	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1077	1	1	B21	53	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1078	1	1	B22	54	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1079	1	1	B23	55	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1080	1	1	B24	56	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1081	1	1	B25	57	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1082	1	1	B26	58	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1083	1	1	B27	59	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1084	1	1	B28	60	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1085	1	1	B29	61	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1086	1	1	B30	62	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1087	1	1	B31	63	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1088	1	1	B32	64	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1089	1	1	C1	65	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1090	1	1	C2	66	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1091	1	1	C3	67	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1092	1	1	C4	68	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1093	1	1	C5	69	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1094	1	1	C6	70	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1095	1	1	C7	71	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1096	1	1	C8	72	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1097	1	1	C9	73	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1098	1	1	C10	74	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1099	1	1	C11	75	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1100	1	1	C12	76	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1101	1	1	C13	77	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1102	1	1	C14	78	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1103	1	1	C15	79	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1104	1	1	C16	80	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1105	1	1	C17	81	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1106	1	1	C18	82	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1107	1	1	C19	83	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1108	1	1	C20	84	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1109	1	1	C21	85	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1110	1	1	C22	86	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1111	1	1	C23	87	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1112	1	1	C24	88	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1113	1	1	C25	89	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1114	1	1	C26	90	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1115	1	1	C27	91	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1116	1	1	C28	92	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1117	1	1	C29	93	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1118	1	1	C30	94	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1119	1	1	C31	95	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1120	1	1	C32	96	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1121	1	1	D1	97	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1122	1	1	D2	98	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1123	1	1	D3	99	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1124	1	1	D4	100	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1125	1	1	D5	101	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1126	1	1	D6	102	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1127	1	1	D7	103	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1128	1	1	D8	104	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1129	1	1	D9	105	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1130	1	1	D10	106	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1131	1	1	D11	107	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1132	1	1	D12	108	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1133	1	1	D13	109	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1134	1	1	D14	110	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1135	1	1	D15	111	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1136	1	1	D16	112	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1137	1	1	D17	113	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1138	1	1	D18	114	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1139	1	1	D19	115	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1140	1	1	D20	116	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
